X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100
3.0244250694058343	4.9943251551762184	-1.3371593071533474	4.474440960489523	4.619333950867974	-1.8183433723003706	3.8391402390470994	-2.4668955981737275	4.128430083474588	4.415145087157658	-0.34288060990437436	3.7996465109552027	-2.3359661481510816	4.577910658892942	3.8763742022884973	-2.4314680369247044	4.781713364185932	1.463733140142931	4.288276813493932	3.296548168072742	-2.5116580625093867	4.493563900515177	-2.032557140230587	4.0264201568440505	4.288140342451492	-0.8758881556883168	4.341211533936633	1.1806608884006762	5.299545527653666	4.387120437940554	-2.000289119353394	4.143498847047795	3.8994499941852765	-1.934955147661563	4.583149628238649	-0.6264174705979236	4.960027342016037	4.060344222753274	-1.8502165188778117	4.328175730400211	5.1297978387089405	4.156851323422563	5.3623703542271945	-1.919894779625969	4.169420663306173	0.27340992847825185	4.457333733645237	3.8654366137553167	3.058142291127028	4.417080836103739	-0.08694526716540084	4.260838439369162	4.553542208835356	-0.14172129695144065	4.378775310571155	-0.8726757091527998	3.710965004084141	4.105378042550668	-1.778890344553561	4.769904629585655	2.3546617679705713	4.16311484439896	5.319698995464394	-1.2113911181982333	5.124628754019059	3.854479509035072	0.9485743086751736	3.149222654959073	1.5483206132292442	4.276221260357118	4.220456489226761	1.0214262020049976	4.748698879429199	-2.569941841340902	4.106497207389361	4.206104171509216	2.2774032839291696	3.409045424159137	0.8768055908027305	3.7952488995187985	3.5059006867189466	0.6256073373640028	4.820355370136622	2.961776387347261	4.092200815193374	4.954063182786625	-0.45293916909229226	4.3131975746999345	2.3969604810758813	4.671686744549731	3.6757766995856147	2.2090402479116515	4.206587698689864	0.5935091660804807	4.52365264999815	4.822411962701244	3.7155499410191233	3.602175753764052	3.498169776658497	-2.7971519786774035
-0.6847061114426101	4.165549457035238	-2.068391318735033	4.910074606790623	3.2779930062118456	3.3261650307660906	4.634459888207839	-1.590648763743203	3.9697440320794115	4.500701780233375	-0.13814693073734427	4.435075043161306	-1.2505728783004084	4.008307806935116	4.056451506995149	-2.1227770888246855	4.035044469600018	-1.0600036907669539	4.292444121164931	4.003236759411721	-2.4312977586410134	4.008805597379497	-1.8121461059004274	4.934643117151513	4.0884084360087725	-1.5640884865430846	3.759835837741575	2.0561287502854886	5.414883454415921	3.610206736858968	-1.1497956474151005	4.535040027034343	4.332738047224386	7.541359305540207	4.228655483146955	3.2828022732987683	4.460202878239345	3.8194638842538335	-1.5199990507693661	4.665361510145461	-1.8347739649372354	4.5896680290845815	4.416040926568537	2.874047800471082	4.658441078994885	1.224140933219155	3.492642546645557	2.6963753556745305	-0.46409876484073986	4.398114253235106	-1.668201270809957	3.98575559883395	4.878111103379341	-0.9973665866296494	3.887681210188454	-0.8906036356620917	5.006692076832658	4.937539343287357	2.6718409216337573	4.493610010176211	3.929814081367453	4.7547188960085025	3.935676075423775	0.4352200213078665	4.621011804227566	5.034653379477309	-2.585972608337336	3.9843441911515547	2.107643232464491	3.613136734378983	4.754168538145854	1.7438636485747459	4.454718057798726	3.1963844545146873	4.415012674578509	4.1441623953303965	2.891148146570469	4.700445406236833	1.8557156206032366	4.07768991150993	5.205504194628103	0.40822797765102226	3.516564763626862	0.7635835685781607	4.275914376538144	3.635397687156595	4.90553398204881	4.612233328716849	2.540996278845111	5.192897616732861	4.702581493323962	-0.6644623059969379	4.226559104416205	-0.005570876995522187	5.0339547107851095	3.6771002268712474	0.3222345355013572	4.195470419836062	4.22766518564803	5.075209314038268
-2.3066541424390947	5.4640721618088826	-2.5791146249314796	4.744369428552063	4.7010138733568745	-2.0939024069163397	4.187212403728793	2.183684644385147	4.709293372641793	4.26102670190226	-2.5764023212128433	4.8352862008106685	-1.6370437499887562	4.354324845778207	4.3874010482068275	-0.4522312581395983	4.173012720594536	-1.9529412162018114	4.348499824734233	4.031460843470343	-2.2165639228765865	5.008547051257619	-2.2556839023654907	4.95810614595479	3.971613656153395	-2.0248253032992696	4.273039292584988	-2.4484969426661802	4.474571365174545	4.755028716100054	-2.520421850737919	3.592559279351421	5.308234501735171	3.5411873720312066	4.090298706368992	-0.8529233835910883	4.029753603488489	4.572139824625636	-1.2660691887538111	5.011787671712344	-0.6282915307067873	4.129441915276592	4.522798501283059	-1.4663253029671266	4.141607863149152	-1.159555826711053	4.178355392460777	3.4098359742471716	0.07320518812886403	4.6382355126481265	-1.211001991974752	5.303669565689931	4.549745962195979	5.378292613856316	4.912052818942918	7.649947362783397	5.055260254536969	4.190565571328401	-1.2789767193348844	4.042012119631032	1.0375095310469562	3.969732953464461	4.062986031092644	-1.399647523785774	4.4374135445167635	5.000578896818874	-0.6606679317526186	4.689043668073797	5.122138542398877	4.678079678237763	5.086149253581752	0.45633896788119144	4.16833475504089	1.585804726633808	5.183707046398984	5.000226403336216	0.4582987036913331	3.2422916866548412	2.1869957369789126	4.642582618035169	5.428377699910506	3.810517209683967	3.864807659243054	5.034648266032314	5.0073903132234	4.929128544821165	0.4577963044976705	4.520248598697104	-0.9725081923664448	4.32796097431135	4.534149961101111	1.488796978563895	4.514322502143445	2.263918244697333	3.7022033143668573	3.9505321128320827	1.7061254013376415	4.65876447616389	5.681116361680995	5.303511159553723
2.3475037228908526	3.061055396250061	-0.8373716444218084	4.671663794074626	3.1893488462145356	6.614811774390575	3.49676511680708	4.044667752531375	3.1539892069049014	3.8647550350438293	6.087557192207575	3.093488898525683	4.746120781229937	3.8014446328288605	4.282790450330136	0.41877137545617554	3.7097011863642977	4.527287277919482	3.6177812443959563	3.3546656082906514	-0.797793275067668	4.021997846370403	-0.6412425172457826	2.8675076871297254	3.2914540034355646	4.940428733859328	3.952373498839641	2.786514301675128	3.439638349249458	3.5086835588983214	9.335999015588905	2.9337873411025788	2.979312034984064	-1.5712694139617787	3.2667763576868314	-1.7415457627264317	3.6794935824356245	2.6203861738968284	5.230950242093061	3.846335424585881	1.952799151304017	3.335820130466355	3.434914592563496	4.364362165942097	3.5585763945390316	-1.578558764825182	3.505595000100772	3.396437376413737	1.1063182680585546	2.872630537777296	-0.33582975619628785	3.1627217767301357	3.6302512819148762	-1.2154109622255511	3.3447157359892383	0.9968216338213749	2.924958054231679	3.182676099923463	1.239154234136198	3.9189771073627075	-0.36411899005039444	4.170582278289803	3.7294937305585623	-0.5426960679134041	4.153071670026893	3.4984837881193416	-3.7588256706482386	3.7209115906132477	-2.052463884025921	3.469512237706454	2.8868536907648092	-2.7928317865184105	3.562526702581955	-2.688704931419919	2.522919694848378	3.3688968965320174	-0.018947817839355514	3.320896280550857	-3.1434044692496554	2.8166459935392316	3.947016632201269	-1.3849884119636113	3.5983752406994647	-3.5294762540347873	2.7008602568650666	3.899237269499961	-3.5785915772737176	2.7001016091976213	-3.0461887150123204	3.213714425228336	2.7864141262342246	-3.6501170717174407	3.6066005958899074	-3.223510381244876	3.174166511290906	4.115378644383904	-3.4213433601871275	2.9276467796882906	3.6798079625821845	-3.581881497762253
-2.2082846307811645	4.734218763626205	-2.0646134151138664	4.196928317821548	4.793459564977863	-1.6905322761898	3.103207062989628	-1.878661580974871	3.5377405028906903	4.784095567879001	-2.483346083411662	5.1874955556628075	-2.339091511820914	5.1329489905391625	3.815455081017102	-0.24238689416919615	3.993044250088493	-2.320047811752207	4.405124475768552	4.48304373374634	-1.3164269198477334	5.181898210889787	-2.250874007161798	4.806882179983992	4.365050787077243	-0.47098374092589385	4.5089922392604995	-1.4706724243541902	3.9009727026626457	4.657941747390288	-1.9682539937216128	5.449943145449277	4.551205781598901	7.522012450181274	3.8126492578574913	-1.847342778607901	3.964783035763784	4.359562555089106	-1.3851295727120667	4.697743094733829	-1.0771434064335024	3.743120515891024	4.413181223961746	0.9609609505655675	4.316362230411395	-1.875539872163652	5.215308741123739	4.217460758316539	2.0322724316535568	4.182222722915547	4.733645426570551	3.706663978772999	5.188086555592315	-0.4027272504734009	4.553415571073583	-1.4400863510749722	4.613438989769482	4.4948694671145875	2.2616603926160876	4.76564659400611	6.361849905341989	4.834842376325368	4.306634713502966	-1.858482606377906	3.588579742859294	4.021611343332788	4.930540746118652	4.716716437800474	3.300070519707172	4.203387394503497	4.872639747142109	-1.047268013825678	4.314899496096788	5.0134442679115825	5.500136280490918	4.038355784259117	2.65416449700468	3.90943805343453	-0.5219675619465857	4.594862056221724	4.982452375189438	1.6918751826549283	3.4515516429484636	4.951602646382116	4.409505076497665	4.501557011138629	4.341225667331511	4.254356337465177	-1.0191459980098876	3.7821859945898684	4.2434224138013965	4.492771274434602	4.669786571558355	2.990269390706812	5.162666794969554	4.806814648632302	2.770169293717246	4.625399334901429	5.302412071467191	3.6328802954454624
-2.2606923340862104	4.500976823139665	-1.047639517172116	4.735981673835708	3.6373663250601247	-0.052469850579013724	3.797955962297723	2.067088131284682	4.030734256384025	4.944410364936901	0.9563453927838885	4.76139415801036	-1.6849819689915573	3.470814057356033	4.192713805179908	-2.288214400798995	4.476763470348211	-2.3582864654942064	3.9979547934312056	3.8060410141761	-2.5414813297558823	3.869775684537906	-0.7893554109309586	3.320997487192676	4.280261825948705	-0.22085746063291417	3.983338561543868	-2.4026787348033602	3.825059767074806	4.544086845058006	1.0809718097541456	3.6771558691846615	3.4571652243464945	-1.9395244585809623	4.5215623927832675	-1.8385503169310455	4.51928196082435	4.214693892997419	1.057225366024142	3.3480440631161628	-0.8201492374765091	4.545252206581214	3.904276679916476	4.3155910383809655	4.348827189293859	-1.2961517472324147	3.891637285871998	3.62269028219239	-1.572453939159725	4.156300309742442	0.14674252176615246	3.3622836081079828	3.9470828218835194	0.24625452978108048	4.871787623735171	-1.2866417929354554	4.021673703223844	4.251399108345426	-0.9862811160593472	3.688141543042082	-1.0724615789969352	3.5392044896586654	4.801725834729476	0.3978533578539508	3.453618734137902	4.051460093595192	-0.3529017134514844	3.9012014839711533	-1.7665570506751083	2.9496976028879973	3.7183474943970127	-1.691944092266453	4.071258577551612	-2.1846012425158263	4.028627803756704	3.2965168801367306	1.679982083755396	3.845986055868163	3.755839914309276	3.6863264814422934	3.4826760475212937	-0.7664267205693798	4.073422493139403	0.920234004046886	4.4276568733651835	5.073976832790579	0.22187625487173207	3.978906052883331	-2.4231063560040287	3.529532522677834	2.4657200726419273	1.1683785870191115	4.786608175137147	-0.7419964454649469	4.531118256414843	4.241691223739625	0.8137376910499482	4.757081729421648	3.380097991409795	0.29357040616684166
-2.259951669420609	3.344085301249558	1.4828355800696458	3.7290828545864962	3.9855851551351007	-2.4079581644500845	4.533481429351417	-1.9055986461515497	3.8655239032224835	4.474089708017355	-0.19076893969858025	4.5683614861050765	-1.2390673798648062	2.3047955717559026	3.4336213604704025	5.003114340068386	4.2280045636346095	-2.3384653037056466	5.473803440219593	4.40595238480804	-1.9615133733257506	2.7545093489115797	-1.5309852267384063	4.134710524915563	3.8972386653297253	-2.0607286063104144	4.215586938835037	0.08824381624951694	3.9492214893592448	3.6607075028661593	-0.23575947297836172	4.454410420577803	4.464428263130626	-1.949557217001284	3.6487340891100097	-0.13653127561460887	4.341565106327829	3.9352352826434776	0.9012549211010074	3.366714296549472	-1.5915444011625615	3.122996376301297	3.9464078148308315	4.708536560919078	4.519567017333565	0.12168448926442339	4.44691863178204	2.765537746886785	-1.8304890868155954	3.375244410108897	-1.6451504830051777	4.094754539781957	3.7181168678974723	-1.7745025653817441	3.527714913050078	-1.0779519306489045	3.2753316738696787	4.104382889268044	-1.6626289617031331	4.193784071321984	-1.3793286647502931	3.6025410279352723	4.289904560070895	1.7863297067117792	3.6069817943182665	4.196599381742453	2.3893041315737724	4.565526680452522	-2.6321914981529346	4.104834872848398	3.564067971398625	0.11653155222808717	4.376611616098685	-0.8878434634136652	3.8437177570213845	3.978803596273091	-0.25635854392266827	3.7707716955840813	-1.6582549289160622	4.628731840175123	4.54725713092875	1.7391811902883751	5.33657998854841	-2.7234567638182132	4.597522038775495	3.89183202193603	0.9812868162059765	4.526061673181726	-3.236075741384134	4.011595530979459	3.0250028035894867	1.8189964237399168	4.815776962773108	0.8795053819599261	4.9211155902862105	4.181620294463142	-1.9266325657298813	3.775366950028394	3.7904707487	1.378305080308633
1.5014461384350672	3.6197751259216857	-2.239986867709327	2.899176952892876	4.216357965960291	5.581581539375364	3.914643447111654	-0.7504411240419512	4.051077853733308	3.558082479880235	4.371860345825682	3.0909985415691517	0.10433963893494698	3.8399008475791634	3.7479973434103275	3.887312102645239	3.648640157706345	6.064236493192659	3.4677838972673025	4.061358156496935	3.733279787599389	3.5350470752729866	-1.4463326996892625	3.624509063436446	3.317884806611371	-1.31387845924311	3.3353017115228902	-1.293589785787256	3.9704829091956872	3.407477745333397	1.8019351609361467	3.5721394405521987	3.4262468311304413	-1.6326028250231108	3.357334361951972	-1.8757851156968401	3.9663781665488402	3.5252536547416664	-0.5309335174262076	3.845052592026756	-0.4555797291310718	4.141624303206938	3.6336419901170203	-1.6662641672384728	4.191031026192659	0.269850817064429	3.0710933974517727	4.598898465496932	-0.3737714663869108	4.810326237100754	-1.4033882517571858	4.208694970548397	3.7972017761820465	-0.061232864840720186	3.790638438832475	-1.7605900899183746	3.296146831368799	3.208789578172375	-1.4296829427230142	3.6561861489263023	-1.716072897461792	3.308766346562839	3.4459503581327366	-1.1139848324388542	3.1261138762837453	3.8110594710197563	-0.9452889767091631	3.461947865469958	-3.2121390469720335	3.767453351616973	4.050247730219806	-3.539879857884607	3.5039002009784737	0.6770339333364678	3.8479136745933507	4.091098742159497	0.3079049895852941	4.231017606193	-2.988298701732396	3.4655257643821122	3.582452839867559	-3.4021237571820095	3.206077151477638	-2.3711796222421366	3.6046611251454674	4.322250380397498	-2.4211304575979713	3.1990066995356417	-2.182771870769419	3.3214018342099685	3.693149034223415	-3.1072373129543656	2.9623095109711075	-0.05904407099764833	3.5555614413990164	3.4553364710233927	0.12726864327227239	4.449515335120424	3.4414375768675445	-1.1586148548737234
0.05102177163181265	4.632142573510327	-2.5812549088782735	4.023093325700815	3.370606431907778	-2.2913408174949836	3.4378034325992415	-1.201516956424899	3.564910980807126	3.819562660039974	4.440781593547053	4.449742655639167	-1.8467684812140623	4.268749915042289	4.472190062205291	2.7806516457207273	4.84661975643888	-0.5375105081376864	2.8978582041250496	3.973472332032401	-0.44115176497420167	4.2814105510064575	-0.8705966211590442	5.163478795232471	3.2751125075326293	3.59649377966025	4.0265611697300985	2.8034939269740065	4.0497631501366325	4.151043438652808	-1.524754035174625	4.2617729152440385	4.762647338213833	0.6629789568943467	4.456462075754592	1.0647746597527454	4.180346794911421	4.462145161751734	-1.8768671541131623	4.4993222046278465	-1.3320098303116767	4.589898541366182	4.206363599812144	-1.7706356099902785	4.108136883469708	-1.8554511663371174	4.143708988481831	3.851656236925114	-1.8184899303414972	3.673515214377511	-1.442714089668248	4.002567717711498	3.7849850739199042	-1.200351196987926	3.7624573885692194	-1.5666875638857756	4.1254170345809325	5.381611096983633	-1.1975205959870687	4.624046392550934	-1.0833621215796978	3.6196953365312883	4.147026289810478	-1.8943480026368322	4.44789200108434	4.5002709234297384	3.5624793616494834	4.540565921027119	-3.2880767385791394	3.9185655839169344	3.520203684113975	1.4594318237872712	3.631078393801036	-0.65166244759517	3.650937139769334	4.299117723758253	-0.7070538365332932	3.876441593333193	-1.4914549616753638	3.811533638126685	3.8839524796919886	-3.3431613277425862	3.6134764831571995	1.391169030340086	3.7166825225799114	3.9118301685117864	0.6116107402484066	3.7269841423404615	1.155114686464474	3.4797306484509125	3.8522432455161963	0.588662135302795	4.26409013792924	3.5550092742101884	4.363181035735926	5.402465950197746	1.9132372877254609	4.276276667064207	3.798208069884679	1.4489646873973498
-2.206213521395675	4.069322392046561	-1.629999887850044	3.8853843156143184	4.004033883026539	6.332065222213768	5.134491302033307	-2.41097681620498	3.2787162080002146	3.9889837317765524	-2.579511651800752	4.518064626974871	1.4054174484742106	4.055630174701267	3.762002240373054	-2.5781221779128014	4.036626050633075	-2.358048692426571	4.999175900391343	3.7556268966621444	-1.7892779153764518	4.925830061128786	-2.122605254778041	3.66652434725352	4.924380647560403	-1.9964076829369906	3.1860793673346546	-0.4877452695373471	3.5927699144696623	4.6025941114240725	-1.8771052098426835	4.462426772620846	4.259941937064589	-1.9174839169713207	4.054159936354719	0.4290530141846546	4.522155741949031	3.8521340024112085	1.0172293169964883	3.4798664591712365	-1.3177729137872025	4.10342389821748	5.012068428706953	3.919813675785084	4.539598670273742	2.796781225360065	3.521198912093837	4.0796359882914	-1.6626917543754671	4.762895244860376	6.797083534799807	4.216291196887242	5.386650260825097	2.859109806407951	4.751603925411598	-1.1370631946415997	4.03016816098458	4.6696249560067145	-1.7906367754917998	4.242831125421887	4.56106624206259	4.628518882422528	5.000829654946871	-0.059472414969042986	4.037121305395838	3.626962813623548	2.1496901989487025	3.2983668428710162	2.1540981972998976	4.454888818900751	3.8879430823084915	-0.48548502603626337	4.187403099116323	1.9679012432758434	4.822590433510942	4.550466023671616	-2.1598692540601285	3.930153757060538	2.1252419205741595	5.057997641650135	4.746165944568194	3.8588882974399876	3.7688649359231357	-1.134192553825715	3.6254057678213343	4.5980805113629835	2.1182256586237096	4.7628898828104855	2.1596706386132465	4.272110588322862	4.064907481473119	0.624281707190725	4.104840258831383	-0.11309434794461623	3.6959998221341794	3.882967374805569	-0.7286061963569119	4.30111359012627	4.0517967410644395	3.2303761849681782
6.315088482605268	3.516264717825442	-0.8462809420694839	3.771195657704944	4.175627993846681	-1.9374926089589568	4.836529590966862	-2.4380137873799668	3.8437221664235177	3.3964131062963667	8.124920931658345	3.753986796768652	0.13381896134205754	3.9481632066285854	5.101422817819392	-2.534143279172176	3.3875943343093518	1.4294516639846233	3.894664844939912	4.388424892256894	-1.3411093019004017	3.270848875750048	-0.8966067782820644	4.25096836016018	4.454637211676659	-1.3813532116114258	3.8781715285254226	-0.8396970659728792	3.6485451010987426	4.55530400759774	-2.05455800151141	3.592573717464987	3.9821257559275685	-1.7421160343870028	3.7180250331091047	-0.5066026469724794	4.2708704923011815	4.377264444059186	3.1061266500717366	3.6284589360658757	-1.7875333807003682	3.9957250743528627	3.9835505597238274	-1.1055776401301538	4.379548894000685	-0.9360128552442111	4.332119691854172	4.558534752094617	3.380133914420324	3.46182482760685	-0.041402242834131874	3.1018251116666966	4.693637613184868	-1.3747545651411366	3.5460351396518996	2.6627263848050604	4.441531634937414	3.957557186145638	-1.800013391469151	2.7637486753741323	-1.533589209892538	4.473652515562836	3.868099592766151	0.502051811246693	4.150680095551406	5.328039438731817	-1.7975138432043256	4.087336376303816	-1.6839129012064746	4.050759419271308	4.553888373334971	-0.2943783557369133	3.662846850026573	-2.9775918801486014	2.783523012266628	3.459179933140736	-1.0372237952408456	3.6251220927269237	-2.7611362874215013	3.0509138366372515	3.6289685770800966	-1.5247057469289074	3.5810213338644226	-2.7231807336155973	3.9520385488923395	3.0522008902550577	-1.5850424505746048	3.804835055033451	0.22805275645354461	4.063806316535303	3.886387561622782	-1.343216922151239	4.249163383145953	0.34371441040667483	4.751493237885417	4.154337333907237	0.021385132730491502	4.762452550747851	4.101930369193218	-2.016901306002319
2.8037474753675196	3.3879668815373316	-0.8582174851326985	3.6444201105017173	3.8575697399866318	2.8281315897733252	3.700844526116411	5.275310286171361	3.7242978794534385	4.848398199313152	-0.7917165837265788	3.564576820774237	2.770869868458134	3.7312493082717237	4.170025178020419	1.3859588965546221	3.8728359646046258	-2.1877418422242036	3.4662815475504907	4.5948007690572155	0.5916624403081758	3.643801398522016	-2.3123341434939535	3.9672666085538584	3.870395122427567	-1.5092125629208484	3.9468565743151527	2.506965149270534	3.4125989568102044	3.3487900401570556	0.08728971371172582	3.724951793657135	4.49252459784211	-1.8649673002002514	3.8548451743805603	-1.5963046556661893	3.1515279410579105	4.170272180091295	-1.2686058242937202	4.1511660180913	-1.612425893703307	3.6651109518042886	4.045333763798112	-1.1838120162567651	4.110272263451613	-1.8641711773134344	5.291093770147262	4.095835480157562	-1.8010933945672059	3.9469974609087957	-1.208833547066812	3.9070448287597044	4.288453413401897	-0.12668773527423188	4.044419886259382	-1.6723294713006007	3.2430291277853533	4.008957319718838	3.9434745658806483	4.3781826629384915	8.834377213268128	3.47603131898445	3.7101592179770178	-0.9776451862087966	4.995295321464166	4.138157022230966	2.0327067414360407	4.327300444396132	-1.6496277377509787	3.9347861742682357	3.369941756984919	-0.0020265514020058923	4.3551790174155585	-1.607449568282947	3.996785380299824	4.158702662660741	0.5718209067631226	4.145691810370696	-2.667282212532257	4.2345982057794345	4.079521681644437	-2.335576847699762	4.523643623039769	-1.8244421296555025	4.072146718017832	3.462919198920787	-2.4003070731285243	3.6181111149374234	0.19041780948074483	4.04491672158896	3.8373994206154096	0.7659055086243567	3.7118986967851497	-2.389340186555167	3.912030078529771	4.76458057153789	-2.8206429693376123	3.2974159580552476	3.637637542902021	-3.447212447176362
-1.1554663983419213	3.607262292138895	-1.816268962423654	4.07016079780715	4.197253251819322	2.0442551645296843	3.5658027761650573	-0.9184554107381521	3.8377048379220593	4.1391072625650995	-2.5468180277122188	3.928171731647537	1.6579238921361465	3.806732424359581	3.227742076541417	0.5008305383918503	3.8686605389326076	-2.3373783163899735	3.553647218186387	3.7265536177026153	-2.370356312169796	4.1581573169523285	2.4133589093637347	4.150869664088404	3.3892988758245286	2.6655364202869536	3.749725034181713	-2.139607962774209	4.024314616292529	4.380511534000935	2.99140295075702	4.041511615475238	4.4012665895714855	-1.9468409048849835	3.9773456627748867	2.4394261255024734	4.29299412219398	4.42065081839558	-1.89843618803426	4.155014438964911	-0.009292103136628092	4.40631973003802	4.332071641595111	-1.5456799013177422	4.6967496622240725	-1.6707301784070148	4.314350316368479	4.64552679026302	-0.290965722088759	3.1694039993524132	0.6053746909955875	3.2057581779581055	3.989356673575283	-0.47793612471396596	3.173059108144777	-1.7609758120979504	4.570444426731079	4.324982892747108	-1.4639036402985492	4.673431452083741	-1.6351180592613248	4.590520702024931	3.685878157545644	-0.9753841819315688	3.829627893193499	4.074230001782777	0.8408224699021826	4.585905430557606	0.5140441141309797	3.5345148308864363	4.293509647362029	-0.9749283893278273	3.8157410082389855	1.4904284598111617	3.9296847528056538	3.894015193456143	2.3900240785076394	3.9076158824760805	-1.3141611901887758	4.1612366100320655	3.476552907184307	-1.432022226508603	4.003140921784932	2.8685605110734764	3.553219924055695	3.560325767465049	0.903197142615204	4.003690122119303	-0.1444600369720194	3.943153623900147	4.327662262868929	3.1821939474149734	3.8216384522246396	0.565481988548082	4.99196376813784	3.0732243734367257	-3.1919247165983498	3.4014336263885667	3.976238260537144	-1.0774761609975418
-1.3475957043649265	3.6956196260119043	0.6998377296939539	3.774238200693616	3.4765390949676838	-1.610329765505952	4.417560853426473	-1.9350509722285185	3.6274768682733085	3.4376931046537127	0.7150286327840345	4.2868888972868895	1.626441179134874	3.715707715794238	3.2686676979925933	-0.8810832213660147	3.2323063945080266	1.1400360341516376	4.39703911063987	4.57065998617316	-2.4992616063566104	4.18186024397455	-0.6696690620891157	3.840238857128733	2.813101774133778	0.8070665577178986	4.756477553747724	3.0124671567443597	4.1069798077602115	3.3148486997553124	-0.8180029292595465	4.0125327317090616	3.4322169617987557	-0.8611264305861787	2.7093544029116754	-1.6921810164964213	4.281370751698903	3.891754319518463	2.5751136091120936	3.6909335129602616	-0.21043019271750812	3.436172613831769	4.457177385232348	-0.08163987959818977	3.5186872459835565	-1.4803860659609802	4.05288806021286	4.883369067854593	0.2587245233118637	3.893993886253408	-1.1404400039864386	4.699393372251031	3.931423364617334	-1.1466817645867764	3.558496968788636	2.6485131285276378	4.033008836219034	3.7251580891682545	-0.2008139766045493	4.233154628962077	-1.5595574556847875	3.7450836095754427	4.526040413270733	-1.8212655550765362	3.940385784407525	3.8433033808891306	1.9615069963118714	3.7293405271384192	-2.798893364686903	3.8988799541014947	3.475778101643009	-3.4928935304653317	4.345784823353629	2.244804908620662	4.2581945956118155	4.1776413759476965	1.4580501824424588	3.950866998915063	-0.16373183009790687	3.4854880591671256	4.257329341967385	5.114773269575128	4.9818540442840336	0.964216773961133	4.086097610265156	4.7106548150128935	0.24208806312305892	3.6761546824073528	1.3056855277954278	4.015459413404517	3.6016209200531035	-0.8633963836673615	4.2486817658381995	-0.21684122351707097	3.6836751814359614	3.956465261187371	-0.9558172813739383	4.104755007597441	4.191029347026585	1.3529840162658155
-0.7276536363292021	3.906343963880519	-0.46664563538676884	4.861200660774151	3.737880444581512	-2.161616725608995	4.013958077554029	-0.0010127264845104975	3.6870170265798556	4.496528863608929	3.430005103588245	4.16632872919287	1.4543357949800104	4.3373247864154765	3.549254763074075	-0.8742824804022351	3.7528815151286956	9.588357431908308	4.158917288062342	4.138152551095349	2.5930648422121068	3.3452904280648754	-2.3016023757900026	3.6122372244019445	3.418814461123536	-0.8813298193805535	4.463783978031207	-0.849990754458257	4.905656448439745	3.8764134119345086	-2.0359636825278313	3.6203612378982726	3.408887875063351	-0.08954570155562946	4.0203276143149385	-0.9885237455570329	4.409178081409201	4.233217486176708	1.0732523147738422	4.426340924194338	-1.793388395131403	3.267268660083529	3.3668541112333816	-1.6935235455465023	4.453513517950097	0.752517071529162	4.1292900498235525	4.365411777243766	-1.122590562812852	4.863279934519717	-1.0170670834065714	3.660291640163854	3.353200978995192	1.780244277276888	3.063048887556348	-0.7103931220634843	3.9168152828997345	4.6938709360631306	-1.754831394583503	4.383119202735578	-1.2610813140554522	4.1625670987875445	3.701299335276068	-1.1953283514031512	3.714141966427725	4.4319300989165304	2.3891902599050776	4.094081372732106	0.3596961288036015	4.605595667492152	4.545484737651863	-2.4774662819269295	3.6290903412821525	1.08826633581702	4.309528309888647	3.840899687190772	-0.43739750355126755	3.9177598937246234	2.7220423729077043	4.862505667314327	3.7394797874087895	-1.2967936598563443	3.7343416776778113	-2.0419823717449628	3.811857475933529	4.1572007569135	-1.0092295700457659	4.459487231878279	-1.96732700004813	3.695291363714065	2.845209221288256	-2.102044159966912	3.853708492065984	1.8169057943867426	4.420307559521924	3.7105349166170822	1.0944725668790787	3.9117912709909564	3.91684061585438	-0.9229275863436143
